Account,Service,ID,Type,ARN,Region
270579433622,rds,rds,snapshot,arn:aws:rds:us-west-2:270579433622:snapshot:rds:rds-dez-usw2-dataplatform-sbx-cloudezapi-2022-08-27-12-23,us-west-2
270579433622,rds,rds,snapshot,arn:aws:rds:us-west-2:270579433622:snapshot:rds:rds-dez-usw2-dataplatform-sbx-airflow-2022-08-15-11-33,us-west-2
270579433622,rds,rds,snapshot,arn:aws:rds:us-west-2:270579433622:snapshot:rds:rds-dez-usw2-dataplatform-sbx-airflow-2022-09-09-11-32,us-west-2
270579433622,rds,rds,snapshot,arn:aws:rds:us-west-2:270579433622:snapshot:rds:rds-dez-usw2-dataplatform-sbx-cloudezapi-2022-08-16-12-23,us-west-2
270579433622,rds,rds,snapshot,arn:aws:rds:us-west-2:270579433622:snapshot:rds:rds-dez-usw2-dataplatform-sbx-ingestion-2022-08-24-09-48,us-west-2
270579433622,rds,rds,snapshot,arn:aws:rds:us-west-2:270579433622:snapshot:rds:rds-dez-usw2-dataplatform-sbx-ingestion-2022-08-18-09-50,us-west-2
270579433622,rds,dez-usw2-dataplatform-sbx-cloudezapi-subnet-gp,subgrp,arn:aws:rds:us-west-2:270579433622:subgrp:dez-usw2-dataplatform-sbx-cloudezapi-subnet-gp,us-west-2
270579433622,rds,dez-usw2-dataplatform-sbx-ckan-subnet-gp,subgrp,arn:aws:rds:us-west-2:270579433622:subgrp:dez-usw2-dataplatform-sbx-ckan-subnet-gp,us-west-2
270579433622,s3,dataez-usw2-sbx-demo-demographics-6-processed,bucket,arn:aws:s3:::dataez-usw2-sbx-demo-demographics-6-processed,
270579433622,s3,dataez-usw2-sbx-demo-synthea-3-processed,bucket,arn:aws:s3:::dataez-usw2-sbx-demo-synthea-3-processed,
270579433622,s3,dataez-demo-genomics-e06229,bucket,arn:aws:s3:::dataez-demo-genomics-e06229,
270579433622,s3,dataez-usw2-sbx-storagegateway-001,bucket,arn:aws:s3:::dataez-usw2-sbx-storagegateway-001,
270579433622,s3,fhir-works-aws-solution-fhirlogsbucket-1fegf1iwzpw62,bucket,arn:aws:s3:::fhir-works-aws-solution-fhirlogsbucket-1fegf1iwzpw62,
270579433622,s3,dez-dp-demo-genomics-dynamic-raw,bucket,arn:aws:s3:::dez-dp-demo-genomics-dynamic-raw,
270579433622,s3,fhir-works-aws-solution-fhirbinarybucket-12czcfni2m2yd,bucket,arn:aws:s3:::fhir-works-aws-solution-fhirbinarybucket-12czcfni2m2yd,
270579433622,s3,dataez-usw2-isaac,bucket,arn:aws:s3:::dataez-usw2-isaac,
270579433622,s3,dataez-usw2-sbx-demo-testzip-3-raw,bucket,arn:aws:s3:::dataez-usw2-sbx-demo-testzip-3-raw,
270579433622,secretsmanager,redshift-synthea-to-omop-admin-3ZKqwe,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:redshift-synthea-to-omop-admin-3ZKqwe,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATASOURCE-SBX-144-73-wT70N6,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATASOURCE-SBX-144-73-wT70N6,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATASOURCE-SBX-147-88-89v6RU,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATASOURCE-SBX-147-88-89v6RU,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATASOURCE-SBX-147-90-oPqBEv,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATASOURCE-SBX-147-90-oPqBEv,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATASOURCE-SBX-141-65-kaYrI8,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATASOURCE-SBX-141-65-kaYrI8,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATASOURCE-SBX-15-21-HDMqVa,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATASOURCE-SBX-15-21-HDMqVa,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATAPLATFORM-SBX-REDSHIFT-DB-CREDS-a24ufp,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATAPLATFORM-SBX-REDSHIFT-DB-CREDS-a24ufp,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATASOURCE-SBX-147-85-a4l1tC,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATASOURCE-SBX-147-85-a4l1tC,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATASOURCE-SBX-112-54-nbIhTw,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATASOURCE-SBX-112-54-nbIhTw,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATASOURCE-SBX-147-84-ZtAghZ,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATASOURCE-SBX-147-84-ZtAghZ,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATASOURCE-SBX-15-14-YHvrmo,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATASOURCE-SBX-15-14-YHvrmo,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATASOURCE-SBX-147-86-OIpykv,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATASOURCE-SBX-147-86-OIpykv,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATASOURCE-SBX-112-47-Q6wDYI,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATASOURCE-SBX-112-47-Q6wDYI,us-west-2
270579433622,secretsmanager,DEZ-USW2-DATAPLATFORM-SBX-INGESTION-CREDS-ousM5c,secret,arn:aws:secretsmanager:us-west-2:270579433622:secret:DEZ-USW2-DATAPLATFORM-SBX-INGESTION-CREDS-ousM5c,us-west-2
270579433622,sqlworkbench,ff912887-ba6d-4928-8dcd-c11690ca56e7,connection,arn:aws:sqlworkbench:us-west-2:270579433622:connection/ff912887-ba6d-4928-8dcd-c11690ca56e7,us-west-2
270579433622,states,MarketPlace_Subscription,stateMachine,arn:aws:states:us-west-2:270579433622:stateMachine:MarketPlace_Subscription,us-west-2
270579433622,acm,839a68eb-0971-4784-a591-20c21f6508f6,certificate,arn:aws:acm:us-west-2:270579433622:certificate/839a68eb-0971-4784-a591-20c21f6508f6,us-west-2
270579433622,backup,00da4bf6-73c5-4fdb-80bd-cf02ab395dc8,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:00da4bf6-73c5-4fdb-80bd-cf02ab395dc8,us-west-2
270579433622,backup,f9ddf629-b69a-4e4a-b127-b4f6318bbb22,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:f9ddf629-b69a-4e4a-b127-b4f6318bbb22,us-west-2
270579433622,backup,29bd4cd2-2286-4ba6-81bf-6a3551e2e8a7,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:29bd4cd2-2286-4ba6-81bf-6a3551e2e8a7,us-west-2
270579433622,backup,825acb30-b931-4af9-9ba6-d2719c45a332,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:825acb30-b931-4af9-9ba6-d2719c45a332,us-west-2
270579433622,backup,47f7e432-6350-432f-99ee-e29210b3339a,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:47f7e432-6350-432f-99ee-e29210b3339a,us-west-2
270579433622,backup,6ecc1a73-cace-4937-a9c0-7b4b06a6e3b1,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:6ecc1a73-cace-4937-a9c0-7b4b06a6e3b1,us-west-2
270579433622,backup,df904c8f-5242-4ffd-92c1-c4b23f24a570,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:df904c8f-5242-4ffd-92c1-c4b23f24a570,us-west-2
270579433622,backup,654cbeb2-2e18-4d74-a3db-b2e7abc94150,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:654cbeb2-2e18-4d74-a3db-b2e7abc94150,us-west-2
270579433622,backup,2d3482ce-b9c1-41bb-bdc3-2289f55e44ce,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:2d3482ce-b9c1-41bb-bdc3-2289f55e44ce,us-west-2
270579433622,backup,966936f8-fa98-4fc1-aef0-2e61f53e37ec,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:966936f8-fa98-4fc1-aef0-2e61f53e37ec,us-west-2
270579433622,backup,9eafdbcf-ac1c-4ff6-8630-a6f54c0a1ef2,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:9eafdbcf-ac1c-4ff6-8630-a6f54c0a1ef2,us-west-2
270579433622,backup,bd5ecba9-7efc-42e9-9e14-06d1302f2199,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:bd5ecba9-7efc-42e9-9e14-06d1302f2199,us-west-2
270579433622,backup,ea48b7e6-ac34-4932-8a2e-a5d825eaa9c9,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:ea48b7e6-ac34-4932-8a2e-a5d825eaa9c9,us-west-2
270579433622,backup,7aa41270-a002-48ac-b97f-49bd5f4d2835,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:7aa41270-a002-48ac-b97f-49bd5f4d2835,us-west-2
270579433622,backup,97729386-d3ca-452d-8755-21bd65cf29f7,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:97729386-d3ca-452d-8755-21bd65cf29f7,us-west-2
270579433622,backup,1ff0233e-2354-4f22-9e8f-b6fa1165fc0a,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:1ff0233e-2354-4f22-9e8f-b6fa1165fc0a,us-west-2
270579433622,backup,b756b576-9b15-48cc-b1a3-674b13d716ca,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b756b576-9b15-48cc-b1a3-674b13d716ca,us-west-2
270579433622,backup,c7f017c6-3610-40db-b301-8a5d48f243a7,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:c7f017c6-3610-40db-b301-8a5d48f243a7,us-west-2
270579433622,backup,0b66359e-0969-4112-a541-2387d35ffab9,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:0b66359e-0969-4112-a541-2387d35ffab9,us-west-2
270579433622,backup,93bbfeee-d1f6-441c-8e1b-85b7152f5a46,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:93bbfeee-d1f6-441c-8e1b-85b7152f5a46,us-west-2
270579433622,backup,93bd1a1f-4ce6-47f0-a7f4-ffef4b46b166,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:93bd1a1f-4ce6-47f0-a7f4-ffef4b46b166,us-west-2
270579433622,backup,33b64654-27d3-421e-9a54-3d23381d9aaa,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:33b64654-27d3-421e-9a54-3d23381d9aaa,us-west-2
270579433622,backup,0d4320ef-01c8-4df1-a79a-f6600af9f64e,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:0d4320ef-01c8-4df1-a79a-f6600af9f64e,us-west-2
270579433622,backup,7ca9e976-5b94-4936-ba68-38e430469b1f,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:7ca9e976-5b94-4936-ba68-38e430469b1f,us-west-2
270579433622,backup,70e47874-aef0-4799-8292-c888293ab03c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:70e47874-aef0-4799-8292-c888293ab03c,us-west-2
270579433622,backup,c2c0228d-0ac9-4f85-b644-0586b61a112c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:c2c0228d-0ac9-4f85-b644-0586b61a112c,us-west-2
270579433622,backup,6cffc34c-4349-496b-a884-9b05f5701349,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:6cffc34c-4349-496b-a884-9b05f5701349,us-west-2
270579433622,backup,c7efcac0-8832-4ecc-a9b6-01375bc9ea8c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:c7efcac0-8832-4ecc-a9b6-01375bc9ea8c,us-west-2
270579433622,backup,a2b4a9ca-58a4-40dd-ab80-cabbf62ff9a9,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:a2b4a9ca-58a4-40dd-ab80-cabbf62ff9a9,us-west-2
270579433622,backup,12e33180-0364-4987-bc6c-907e4c10e546,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:12e33180-0364-4987-bc6c-907e4c10e546,us-west-2
270579433622,backup,58d4f8a2-0ee8-4de1-8df2-c12179ea6927,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:58d4f8a2-0ee8-4de1-8df2-c12179ea6927,us-west-2
270579433622,backup,65387fc1-ca26-4ef5-b257-d0b24cfabb74,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:65387fc1-ca26-4ef5-b257-d0b24cfabb74,us-west-2
270579433622,backup,366050b1-adf1-46a9-b315-3a53c8e9c81a,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:366050b1-adf1-46a9-b315-3a53c8e9c81a,us-west-2
270579433622,backup,85de18f3-a87e-4265-ac3a-ace4c7493fca,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:85de18f3-a87e-4265-ac3a-ace4c7493fca,us-west-2
270579433622,backup,3a0b00f2-fea5-4c16-b466-5dc456b81ad5,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:3a0b00f2-fea5-4c16-b466-5dc456b81ad5,us-west-2
270579433622,backup,0a9969f6-1661-47aa-9a16-86db3ca1ccb4,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:0a9969f6-1661-47aa-9a16-86db3ca1ccb4,us-west-2
270579433622,backup,ecc9897f-eb7d-4180-aa03-ff0ee50b1868,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:ecc9897f-eb7d-4180-aa03-ff0ee50b1868,us-west-2
270579433622,backup,16311a4b-eba8-4388-a0b3-5dc267c4e9bd,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:16311a4b-eba8-4388-a0b3-5dc267c4e9bd,us-west-2
270579433622,backup,001b33e7-0500-47cf-b148-29868a943196,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:001b33e7-0500-47cf-b148-29868a943196,us-west-2
270579433622,backup,3cb2e80f-f537-4276-8792-ec19eb5648b2,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:3cb2e80f-f537-4276-8792-ec19eb5648b2,us-west-2
270579433622,backup,8cdc7ef0-badc-43eb-ba6a-3f1a170596ec,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:8cdc7ef0-badc-43eb-ba6a-3f1a170596ec,us-west-2
270579433622,backup,3256764d-9057-47f7-adba-88b59e6194ba,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:3256764d-9057-47f7-adba-88b59e6194ba,us-west-2
270579433622,backup,55b9440a-ec46-4f8e-bf36-0d2e20a59f6b,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:55b9440a-ec46-4f8e-bf36-0d2e20a59f6b,us-west-2
270579433622,backup,b80d5377-109b-48ed-9bac-b2c634f99e51,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b80d5377-109b-48ed-9bac-b2c634f99e51,us-west-2
270579433622,backup,5b3a219f-0560-42d9-ac7e-d1f8390cbcea,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:5b3a219f-0560-42d9-ac7e-d1f8390cbcea,us-west-2
270579433622,backup,56586a54-48cd-4fe3-9269-7c9f21ac0c29,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:56586a54-48cd-4fe3-9269-7c9f21ac0c29,us-west-2
270579433622,backup,a1785cdd-21ea-47aa-877e-b1a10ae91623,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:a1785cdd-21ea-47aa-877e-b1a10ae91623,us-west-2
270579433622,backup,d15b141e-e20d-4d3f-9685-ad5d7a94aee5,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:d15b141e-e20d-4d3f-9685-ad5d7a94aee5,us-west-2
270579433622,backup,ee5554ed-358b-48a4-8fff-8b89ba3d3eac,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:ee5554ed-358b-48a4-8fff-8b89ba3d3eac,us-west-2
270579433622,backup,1272313a-651a-441f-a911-813e80609a4b,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:1272313a-651a-441f-a911-813e80609a4b,us-west-2
270579433622,backup,61bb1bda-5dcf-4118-89f1-00e7323fc4da,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:61bb1bda-5dcf-4118-89f1-00e7323fc4da,us-west-2
270579433622,backup,64dec19d-deb0-42a6-af8d-071bf7208b31,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:64dec19d-deb0-42a6-af8d-071bf7208b31,us-west-2
270579433622,backup,103fb268-a47c-49b3-ad4c-f2a4b97282f8,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:103fb268-a47c-49b3-ad4c-f2a4b97282f8,us-west-2
270579433622,backup,d806231e-5490-4a35-9fb8-c32f34f009cc,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:d806231e-5490-4a35-9fb8-c32f34f009cc,us-west-2
270579433622,backup,4ace0330-0305-428b-9d33-714157b1b232,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:4ace0330-0305-428b-9d33-714157b1b232,us-west-2
270579433622,backup,50349627-5ac5-40f2-a069-ea56391d8fa7,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:50349627-5ac5-40f2-a069-ea56391d8fa7,us-west-2
270579433622,backup,c5e23f42-70ab-4345-a0db-1b6660425d1a,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:c5e23f42-70ab-4345-a0db-1b6660425d1a,us-west-2
270579433622,backup,17664b87-8ba8-4501-ab4f-e770dca0138b,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:17664b87-8ba8-4501-ab4f-e770dca0138b,us-west-2
270579433622,backup,e708567d-ac58-424c-89d4-a9ce9ef5f7cb,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:e708567d-ac58-424c-89d4-a9ce9ef5f7cb,us-west-2
270579433622,backup,c0257652-5cec-48d1-9335-eab53f128785,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:c0257652-5cec-48d1-9335-eab53f128785,us-west-2
270579433622,backup,3ed729e7-d854-4c67-8984-3e84abfdfc42,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:3ed729e7-d854-4c67-8984-3e84abfdfc42,us-west-2
270579433622,backup,92fa2c00-eb8c-483d-a7e6-c6a50a7abeda,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:92fa2c00-eb8c-483d-a7e6-c6a50a7abeda,us-west-2
270579433622,backup,52914066-f661-4d9d-82cf-be7957e20684,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:52914066-f661-4d9d-82cf-be7957e20684,us-west-2
270579433622,backup,e25e57f7-0e17-47a5-aa34-9395abf3440c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:e25e57f7-0e17-47a5-aa34-9395abf3440c,us-west-2
270579433622,backup,9b22a270-8e36-4f70-ac39-9531c03ef5ff,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:9b22a270-8e36-4f70-ac39-9531c03ef5ff,us-west-2
270579433622,backup,e59aca76-6eb3-4329-ac83-df4747c0ec3c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:e59aca76-6eb3-4329-ac83-df4747c0ec3c,us-west-2
270579433622,backup,269dee29-c18f-4bab-a83f-7df77e468057,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:269dee29-c18f-4bab-a83f-7df77e468057,us-west-2
270579433622,backup,0b7048ee-8dd2-46d0-9ce1-0f76c9793034,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:0b7048ee-8dd2-46d0-9ce1-0f76c9793034,us-west-2
270579433622,backup,069b60ee-7a12-439f-a0a7-e9e426589b25,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:069b60ee-7a12-439f-a0a7-e9e426589b25,us-west-2
270579433622,backup,e695728e-7abb-41a8-88ed-e2622fdc1f2d,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:e695728e-7abb-41a8-88ed-e2622fdc1f2d,us-west-2
270579433622,backup,04f99cf1-eed0-412f-9169-b87b9b8948b1,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:04f99cf1-eed0-412f-9169-b87b9b8948b1,us-west-2
270579433622,backup,b8238a9f-b5d6-4fda-86b7-54a165bc97c2,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b8238a9f-b5d6-4fda-86b7-54a165bc97c2,us-west-2
270579433622,backup,1c49a4a7-29db-4ae2-8d0c-06125842b4c9,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:1c49a4a7-29db-4ae2-8d0c-06125842b4c9,us-west-2
270579433622,backup,4fd633fc-4e5c-426e-80b5-0200ab346412,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:4fd633fc-4e5c-426e-80b5-0200ab346412,us-west-2
270579433622,backup,afc6ce05-6095-4230-930e-048319848e78,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:afc6ce05-6095-4230-930e-048319848e78,us-west-2
270579433622,backup,207d01bd-946c-48d5-a088-eed7a75653b5,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:207d01bd-946c-48d5-a088-eed7a75653b5,us-west-2
270579433622,backup,685f1a85-90f4-4008-8bb7-6c543e80625b,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:685f1a85-90f4-4008-8bb7-6c543e80625b,us-west-2
270579433622,backup,e21a8f6c-18a0-48dc-a43e-07af5b93abd9,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:e21a8f6c-18a0-48dc-a43e-07af5b93abd9,us-west-2
270579433622,backup,86cfd044-66a9-4b8a-ade7-910162c393a7,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:86cfd044-66a9-4b8a-ade7-910162c393a7,us-west-2
270579433622,backup,dce8e166-3514-4fc2-b882-00f4a0e8e535,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:dce8e166-3514-4fc2-b882-00f4a0e8e535,us-west-2
270579433622,backup,7f68cb47-a541-457b-8563-97dea7ca6f35,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:7f68cb47-a541-457b-8563-97dea7ca6f35,us-west-2
270579433622,backup,f2d42afc-d021-4de1-8a97-e2c4d7c25c0c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:f2d42afc-d021-4de1-8a97-e2c4d7c25c0c,us-west-2
270579433622,backup,8336ee44-2bf2-4f79-8cad-140fe14e0643,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:8336ee44-2bf2-4f79-8cad-140fe14e0643,us-west-2
270579433622,backup,79483f28-1afe-40e1-b777-7b78a708b83f,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:79483f28-1afe-40e1-b777-7b78a708b83f,us-west-2
270579433622,backup,2cc2e5b2-c813-4d4c-8905-8fe43837cd2e,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:2cc2e5b2-c813-4d4c-8905-8fe43837cd2e,us-west-2
270579433622,backup,1c7ec7f9-cf76-43ed-97d0-c7b9cc66ebcd,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:1c7ec7f9-cf76-43ed-97d0-c7b9cc66ebcd,us-west-2
270579433622,backup,0282c7d3-ae13-4f2c-ab2b-850b4b39b35b,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:0282c7d3-ae13-4f2c-ab2b-850b4b39b35b,us-west-2
270579433622,backup,84915796-2982-4687-81b7-31d99b8038da,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:84915796-2982-4687-81b7-31d99b8038da,us-west-2
270579433622,backup,71293c59-f7a9-45bf-86da-282727a3a54b,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:71293c59-f7a9-45bf-86da-282727a3a54b,us-west-2
270579433622,backup,6eb8fe2a-20be-44a8-8a25-6fe5a37e252c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:6eb8fe2a-20be-44a8-8a25-6fe5a37e252c,us-west-2
270579433622,backup,e9bd50b5-3621-4609-8d8f-ed848e8dafa7,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:e9bd50b5-3621-4609-8d8f-ed848e8dafa7,us-west-2
270579433622,backup,d59345f9-4225-4799-b41d-2cb531ad9616,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:d59345f9-4225-4799-b41d-2cb531ad9616,us-west-2
270579433622,backup,fedaba17-21ce-4b65-995c-7c2dfabdf423,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:fedaba17-21ce-4b65-995c-7c2dfabdf423,us-west-2
270579433622,backup,a0442c12-469c-4c1d-8fe7-701738a81365,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:a0442c12-469c-4c1d-8fe7-701738a81365,us-west-2
270579433622,backup,effeaf32-828d-4bb1-beac-904acbd3abcb,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:effeaf32-828d-4bb1-beac-904acbd3abcb,us-west-2
270579433622,backup,64c4e8aa-1dd0-40d5-a45d-e1d7c320c9b3,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:64c4e8aa-1dd0-40d5-a45d-e1d7c320c9b3,us-west-2
270579433622,backup,28708684-0a4c-4456-877f-0c12fadb0307,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:28708684-0a4c-4456-877f-0c12fadb0307,us-west-2
270579433622,backup,25ec0ce1-0be4-47a4-9ca5-acea46fa22ef,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:25ec0ce1-0be4-47a4-9ca5-acea46fa22ef,us-west-2
270579433622,backup,e1dee407-8a68-449c-be92-73b6c377cae3,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:e1dee407-8a68-449c-be92-73b6c377cae3,us-west-2
270579433622,backup,caa19fe9-8797-4581-89b3-617ab1f60aa8,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:caa19fe9-8797-4581-89b3-617ab1f60aa8,us-west-2
270579433622,backup,518cb0f2-1d3d-4714-b7ed-101b2b9d4e4d,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:518cb0f2-1d3d-4714-b7ed-101b2b9d4e4d,us-west-2
270579433622,backup,597a1f9c-9014-430e-8a2e-527620e43c34,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:597a1f9c-9014-430e-8a2e-527620e43c34,us-west-2
270579433622,backup,3af98f1a-b02e-4167-9414-d2a39c70c5c5,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:3af98f1a-b02e-4167-9414-d2a39c70c5c5,us-west-2
270579433622,backup,62478bf6-da44-444d-bc59-8a7622952cd1,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:62478bf6-da44-444d-bc59-8a7622952cd1,us-west-2
270579433622,backup,18d519d9-0b51-4dda-a6f3-718619e268cd,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:18d519d9-0b51-4dda-a6f3-718619e268cd,us-west-2
270579433622,backup,c37d600e-3fd8-473f-abf6-83d24d0bd4c2,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:c37d600e-3fd8-473f-abf6-83d24d0bd4c2,us-west-2
270579433622,backup,83a3da3b-cc1f-4679-aa53-6fff5676d6be,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:83a3da3b-cc1f-4679-aa53-6fff5676d6be,us-west-2
